conv_id,speaker,utterance,persona,path,topic
1822,0,you have a petal.,,,
1822,1,"i like cats, i also like dogs.", i'm apart of a different work environment.  i play football.  i defend the goal.  i play european football.  i enjoy name brand sport shoes.,like - petal - travel,travel
1822,0,"you should travel, go to faraway places and see the world.",,,
1823,1,hi ! i'm doing well . i exercise i swim ., i enjoy the water.  i like both red and blue.  i've a house.  i'm not a cat person.,swim - back - camera,back
1823,0,are you a fan of the nba team?,,,
1823,1,i am., i enjoy the water.  i like both red and blue.  i've a house.  i'm not a cat person.,swim - back - camera,camera
1823,0,i was thinking of getting a new cam. you think that would work?,,,
1824,1,i'm great ., i enjoy moving to music.  my pet is part of my family.  i'm studying art.  i am willing to pay for quality.,dance - fly - travel,fly
1824,0,"it's great for you to move to music, i myself like flying.",,,
1824,1,"i like to fly, it is my hobby.", i enjoy moving to music.  my pet is part of my family.  i'm studying art.  i am willing to pay for quality.,dance - fly - travel,travel
1824,0,"what about your family, do they travel a lot?",,,
1825,1,oh that must be nice ., i'm a waiter.  i earn hourly pay.  i attend night classes.  i want to help people.,living - table - restaurant,table
1825,0,what do you think of waiters?,,,
1825,1,i think they are very important for restaurants., i'm a waiter.  i earn hourly pay.  i attend night classes.  i want to help people.,living - table - restaurant,restaurant
1825,0,"some chefs make fun of waiters, do you think they're right?",,,
1826,1,"oh wow , my really good friend also lives in japan . small world .", a person i'm very close too resides far away.  my house in in the bronx.  i like to walk pets.  i have only visited places in the us.  i like sweets and dessert.,good - food - restaurant,food
1826,0,you and your friend should have dinner together.,,,
1826,1,"i never actually ate anything in japan, my friend always cooks for me.", a person i'm very close too resides far away.  my house in in the bronx.  i like to walk pets.  i have only visited places in the us.  i like sweets and dessert.,good - food - restaurant,restaurant
1826,0,yes japan has some great restaurants.,,,
1827,1,how are you doing today, my significant other is a lawyer.  kittens irritate my allergies.  getting a manicure makes me more confident.  i used to participate in contests.,today - future - travel,future
1827,0,so you get to go away from the busy life!,,,
1827,1,where will you go?, my significant other is a lawyer.  kittens irritate my allergies.  getting a manicure makes me more confident.  i used to participate in contests.,today - future - travel,travel
1827,0,you really need to choose a destination and see for the next 5 years or so.,,,
1828,1,that is interesting . i guess the weirdest thing about me is i do not work, i am in tight budget.  being unemployed leaves me sitting in my house all the time.  i often complain.  i have a new young dog who is yellow and likes to retrieve things.  i'm on a diet.,interesting - curious - travel,curious
1828,0,curious has an interesting sound.,,,
1828,1,i like the word curious when used as a noun as it is an interesting one., i am in tight budget.  being unemployed leaves me sitting in my house all the time.  i often complain.  i have a new young dog who is yellow and likes to retrieve things.  i'm on a diet.,interesting - curious - travel,travel
1828,0,you should travel to strange places and get away from everyday life.,,,
1829,1,yes i love the mall, i like bike riding.  i am unique.  i love hanging out with my group.  my parents named me nicholas.  i hate sounds.,mall - deli - restaurant,deli
1829,0,"have you ever wanted to go to a deli near you, well.",,,
1829,1,"yeah, i like delis.", i like bike riding.  i am unique.  i love hanging out with my group.  my parents named me nicholas.  i hate sounds.,mall - deli - restaurant,restaurant
1829,0,you should go to the restaurants near you.,,,
1830,1,i like in a suburb," i like to bake.  i love to design.  i enjoy horsing around with the guys.  in my past life , i was an rn.",like - bill - restaurant,bill
1830,0,you should go to a restaurant that has a lot of bill and then pay for everything.,,,
1830,1,i do not like going to bill.," i like to bake.  i love to design.  i enjoy horsing around with the guys.  in my past life , i was an rn.",like - bill - restaurant,restaurant
1830,0,i am at home and i am reading a book.,,,
1831,1,"no , i'm a person in a home", i come from a lower class household.  i like healthy activities.  i enjoy nature.  i love dogs.,home - shop - shopping,shop
1831,0,"do you shop for groceries, clothes, electronics, etc.",,,
1831,1,"yes i do, i even go to the store.", i come from a lower class household.  i like healthy activities.  i enjoy nature.  i love dogs.,home - shop - shopping,shopping
1831,0,do you often shop for clothes?,,,
1832,1,"anything quick , fast and can go in a microwave ! my job is demanding , no time for cooking", my job is in government relations.  i consume a poor diet.  i cannot wait for it to feel icy out again in a few months.  i am a patriot.  i have a practical car.,cooking - rotisserie - restaurant,rotisserie
1832,0,you should grill some rotisserie chicken. chicken tastes better when grill on the rotisserie.,,,
1832,1,i was not aware of the rotisserie. can you explain it to me?, my job is in government relations.  i consume a poor diet.  i cannot wait for it to feel icy out again in a few months.  i am a patriot.  i have a practical car.,cooking - rotisserie - restaurant,restaurant
1832,0,a rotisserie is a device that turns food while it is being cooked. the food is on a rotating wheel that is usually heated from the outside.,,,
1833,1,no fun plans i've to focus on football . i play for the eagles ., i've been with this group for over 12 months.  i'm a part of the nfl team in philly.  i am captain of the team.  i can not believe it has been a year since i began.,eagle - bureau - clothes,bureau
1833,0,are you one of their scouts?,,,
1833,1,nope., i've been with this group for over 12 months.  i'm a part of the nfl team in philly.  i am captain of the team.  i can not believe it has been a year since i began.,eagle - bureau - clothes,clothes
1833,0,i am doing business.,,,
1834,1,heart attacked was expert by my dad," after several years of lessons , i have mastered chords.  i compose small movies.  i am sexually attracted to other women.  my dad has coronary problems.",heart - crumpet - restaurant,crumpet
1834,0,i don't know the exact meaning heart attack and crumpet but is there anything special about them?,,,
1834,1,"crumpet has always be my fav food, i would like to have a crumpet right now."," after several years of lessons , i have mastered chords.  i compose small movies.  i am sexually attracted to other women.  my dad has coronary problems.",heart - crumpet - restaurant,restaurant
1834,0,"i am hungry, does any of you want to go to a restaurant?",,,
1835,1,"not much , just working on some plans .", i am a larger female.  my partner and i love learning new hobbies.  my vacations have all been on land.  i'm plotting going to germany sometime soon.  i am a shopaholic.,work - department - shopping,department
1835,0,what kind of department are you in?,,,
1835,1,i am actually the manager of a department., i am a larger female.  my partner and i love learning new hobbies.  my vacations have all been on land.  i'm plotting going to germany sometime soon.  i am a shopaholic.,work - department - shopping,shopping
1835,0,you should really start budgetting to shop for nice clothing. it's the best time of year.,,,
1836,1,i'm doing swell !, i raise animals.  i help take care of pets.  my sweet puppy is my favorite animal.  my canines stay at my residence alone when i travel to see family.,swell - widen - clothes,widen
1836,0,you should widen your statement a bit.,,,
1836,1,ive already expanded it a little., i raise animals.  i help take care of pets.  my sweet puppy is my favorite animal.  my canines stay at my residence alone when i travel to see family.,swell - widen - clothes,clothes
1836,0,you wear clothes with your words.,,,
1837,1,"i am good i am spending time with my seven siblings , i am the youngest .", i sometimes indulge in fast food.  i am a realtor as well as a waitress.  my parents had many children.  i'm hopeful for marriage.  i am very loyal.,sibling - companion - travel,companion
1837,0,you should be with your companion more.,,,
1837,1,"i have a companion, but sometimes i wish i didn't.", i sometimes indulge in fast food.  i am a realtor as well as a waitress.  my parents had many children.  i'm hopeful for marriage.  i am very loyal.,sibling - companion - travel,travel
1837,0,i am wealthy.,,,
1838,1,"no , i work as a barista and make jewelry during my spare time ."," i have a job in a coffee shop.  i like reading religious books.  on saturdays , i visit art fairs.  my partner lives with me.  i like to make new necklaces and earrings whenever i can.",make - go - restaurant,go
1838,0,"i think this is your year to have some travels then, it's summer and your vacation time.",,,
1838,1,i have been thinking of traveling alone. it will be my second solo trip.," i have a job in a coffee shop.  i like reading religious books.  on saturdays , i visit art fairs.  my partner lives with me.  i like to make new necklaces and earrings whenever i can.",make - go - restaurant,restaurant
1838,0,i believe you should get a good meal when you travel. how about gingkosteek?,,,
1839,1,i love talking walks n the beach, i enjoy reading books.  i like seafood.  i like the sea.  i am fit.  i just brought a fishing vessel.,love - around - travel,around
1839,0,have you been thinking about where to go on your next vacation?,,,
1839,1,we are in town right now and there are so many things to see., i enjoy reading books.  i like seafood.  i like the sea.  i am fit.  i just brought a fishing vessel.,love - around - travel,travel
1839,0,"i live in nyc, i love to walk the hills on weekends.",,,
1840,1,great on this day the lord has made !, i believe in a higher being.  i enjoy visiting places that have a lot of action.  i am passionate about exercising and being fit.  i'm a child.  i've a hippie personality.,day - holiday - travel,holiday
1840,0,"which holiday is it, i would be willing to celebrate it with you.",,,
1840,1,we are having a holiday on september eleventh., i believe in a higher being.  i enjoy visiting places that have a lot of action.  i am passionate about exercising and being fit.  i'm a child.  i've a hippie personality.,day - holiday - travel,travel
1840,0,oh really? so where are you going?,,,
1841,1,"mater , thatsmy cats name , he is a cat !", my feline is sleeping.  i love eating frozen desserts with my family.  i have a lot of family traditions.  i like the main car in the movie.  i like to go to sports games.,name - mercury - car,mercury
1841,0,is your cat like mercury?,,,
1841,1,"he is like mercury. if he falls asleep on the road, he will still have the same attitude.", my feline is sleeping.  i love eating frozen desserts with my family.  i have a lot of family traditions.  i like the main car in the movie.  i like to go to sports games.,name - mercury - car,car
1841,0,"if he does that, you should call 911.",,,
1842,1,morning . i'm off shopping with friends after brunch ., i do not date.  i have a fancy car.  i don't have good credit.  i hit the mall alot.  i am very outgoing.,brunch - lunch - car,lunch
1842,0,are you going to eat lunch with them?,,,
1842,1,"im off to meet friends, i'll eat lunch on my lunch break.", i do not date.  i have a fancy car.  i don't have good credit.  i hit the mall alot.  i am very outgoing.,brunch - lunch - car,car
1842,0,have you driven a car before?,,,
1843,1,"good morning , i am okay . waiting on my neighbor to give me a ride to work ."," i like activities , but certain ones i like most.  the person living next door visits my house to see the all blacks.  i enjoy flying a kite.  my only means of transportation is down.",wait - follow - travel,follow
1843,0,"i am not sure about follow mode, but there is always a follow mode.",,,
1843,1,"okay, i will follow you."," i like activities , but certain ones i like most.  the person living next door visits my house to see the all blacks.  i enjoy flying a kite.  my only means of transportation is down.",wait - follow - travel,travel
1843,0,"well, you should travel to this place and check it out.",,,
1844,1,oh i love french fries ! i eat at home a lot ., i've social anxiety.  i have amazing stamina.  my father wants me to go into his business but i'd prefer not to.  i like to watch movies.,home - shop - shopping,shop
1844,0,i am very good at shopping.,,,
1844,1,do you like being on an online shopping spree?, i've social anxiety.  i have amazing stamina.  my father wants me to go into his business but i'd prefer not to.  i like to watch movies.,home - shop - shopping,shopping
1844,0,"i am not a big shopper, i am not a fan of shopping.",,,
1845,1,i just took my tennis shoes off . they're the only shoes i wear ., i enjoy reading books.  i just brought a fishing vessel.  i like seafood.  i'm fit.,shoe - snowshoe - travel,snowshoe
1845,0,you should go snowshoeing. the country has great forests.,,,
1845,1,i would love to do snowshoeing., i enjoy reading books.  i just brought a fishing vessel.  i like seafood.  i'm fit.,shoe - snowshoe - travel,travel
1845,0,you should come. you should bring your girlfriend.,,,
1846,1,"being a single guy , i can afford to own a bmw", i don't date.  i do not have good credit.  i've a fancy car.  i hit the mall alot.,single - vinyl - car,vinyl
1846,0,you should buy some vinyl records.,,,
1846,1,vinyl has some of the finest sounds with quality sound., i don't date.  i do not have good credit.  i've a fancy car.  i hit the mall alot.,single - vinyl - car,car
1846,0,you should get yourself a bmw 7 series then.,,,
1847,1,"hi name is kelly , and i hope to visit rome but cannot go alone .", i am travelling to italy with a friend.  nirvana was one of my favorite bands.  i like to mix clothing styles.  i like to get my way using my looks.  my father has been absent from my lifel.,go - bed - clothes,bed
1847,0,"you should go to bed kelly, its almost midnight.",,,
1847,1,"i used to have bed, a bed was my favorite thing.", i am travelling to italy with a friend.  nirvana was one of my favorite bands.  i like to mix clothing styles.  i like to get my way using my looks.  my father has been absent from my lifel.,go - bed - clothes,clothes
1847,0,i like to put my clothes on the bed and sleep naked.,,,
1848,1,hello ! it is going well ! just finished a good workout ., i like documentary videos.  i'm a huge fitness buff !.  pets appeal to me.  i get tired of commercials.,workout - motion - travel,motion
1848,0,did you like the class today?,,,
1848,1,i did not like the class today., i like documentary videos.  i'm a huge fitness buff !.  pets appeal to me.  i get tired of commercials.,workout - motion - travel,travel
1848,0,how did it go with yoga?,,,
1849,1,i kind of like the new eclipse ., i play the violin.  i like to participate in sports.  my mom was a rn.  how have i missed tandoori chicken and roti all these years ?.  i'm getting a puppy in the near future.,eclipse - travail - travel,travail
1849,0,"i am not sure i would say travail is the right transition, but travail will be interesting.",,,
1849,1,i have not yet had the chance to participate in travail., i play the violin.  i like to participate in sports.  my mom was a rn.  how have i missed tandoori chicken and roti all these years ?.  i'm getting a puppy in the near future.,eclipse - travail - travel,travel
1849,0,i am going to visit some friends in hawaii in a few weeks.,,,
1850,1,great . i am a traveling salesman encyclopedias to be exact ., i wish to be the best at selling books.  i go to preschool.  i am employed at the filling summit less than forty hours per week.  i make up stories about celebrities to get attention.  i ride around selling books.,exact - view - camera,view
1850,0,i love looking out the window and seeing the scenery while traveling.,,,
1850,1,did you know that there is a big difference between panning and tilting a camera?, i wish to be the best at selling books.  i go to preschool.  i am employed at the filling summit less than forty hours per week.  i make up stories about celebrities to get attention.  i ride around selling books.,exact - view - camera,camera
1850,0,do you think that the view and the camera are related.,,,
1851,1,i'm doing well . trying to study for school but i'm not good at it ., i need to study harder and get better grades.  i have strong social skills and love to chat with my many companions.  i am not very good at love.  i do not focus well.,try - slang - clothes,slang
1851,0,"i also like slang, a cool slang way would be to say you'll ""do"" someone.",,,
1851,1,i don't really like slang., i need to study harder and get better grades.  i have strong social skills and love to chat with my many companions.  i am not very good at love.  i do not focus well.,try - slang - clothes,clothes
1851,0,but there are some cool slang for clothes.,,,
1852,1,howdy person i am from texas !, will you sign my cast.  i came out of my mother early.  i have a female sibling with a very common name.  i recently moved to the south.,person - kayak - travel,kayak
1852,0,"i am from the states too, i can't really tinker with a kayak.",,,
1852,1,"i love kayaking, i even use them to get my job done, just get some new gears, and you should be good.", will you sign my cast.  i came out of my mother early.  i have a female sibling with a very common name.  i recently moved to the south.,person - kayak - travel,travel
1852,0,what other type of travel are you interested in?,,,
1853,1,"slow down , my boy . lets talk food . i need your help .", i enjoy mythological creatures.  i enjoy the quiet of evenings but i also like the warmth of the sun.  i like meat in a bun.  i spend a lot of time transporting myself.  i had my first grandchild when i was fourty four.,wanna - airplane - travel,airplane
1853,0,i know what you mean. i was just flying from dubai to amsterdam.,,,
1853,1,did the plane crash?, i enjoy mythological creatures.  i enjoy the quiet of evenings but i also like the warmth of the sun.  i like meat in a bun.  i spend a lot of time transporting myself.  i had my first grandchild when i was fourty four.,wanna - airplane - travel,travel
1853,0,it was a pleasant flight.,,,
1854,1,i am bored . my job at the museum sucks, i like to go to the library.  i enjoy taking long walks outside.  i curate art.  i'm bound to a wheelchair.,job - travail - travel,travail
1854,0,"you should travel the world, it will be great for your art.",,,
1854,1,i am not ready to travel., i like to go to the library.  i enjoy taking long walks outside.  i curate art.  i'm bound to a wheelchair.,job - travail - travel,travel
1854,0,what kind of job have you had in the past?,,,
1855,1,"hello , i'm going mountain climbing with my 2 daughters", i get my exercise outdoors.  i've road rage.  i have two girls of my own.  my partner has a customer service job.  i like to be social.,daughter - miss - travel,miss
1855,0,what is your work?,,,
1855,1,i'm a flight attendant., i get my exercise outdoors.  i've road rage.  i have two girls of my own.  my partner has a customer service job.  i like to be social.,daughter - miss - travel,travel
1855,0,do you like travelling with your daughters?,,,
1856,1,i'm from the north, my dog looks a little like a wolf.  i have a home in canada.  i like to grub on sushi.  i like to participate in exciting activities.,north - traffi - travel,traffi
1856,0,do you know how that is?,,,
1856,1,i dont know how north is connected to traffi., my dog looks a little like a wolf.  i have a home in canada.  i like to grub on sushi.  i like to participate in exciting activities.,north - traffi - travel,travel
1856,0,i like travelling. do you know any amazing travel destinations?,,,
1857,1,am doing well just got home from the library ., not long ago i was married but no longer.  i've to put in my contacts every morning.  i would like to have kids one day.  i am very reserved and timid.  i work in the kids section at the local library.,library - store - shopping,store
1857,0,are you shopping this weekend?,,,
1857,1,"no i'm not much for stores, i prefer online shopping.", not long ago i was married but no longer.  i've to put in my contacts every morning.  i would like to have kids one day.  i am very reserved and timid.  i work in the kids section at the local library.,library - store - shopping,shopping
1857,0,do you shop for yourself or friends?,,,
1858,1,"i could never do that . . . although i do believe i can do anything , but not that", i haven't loved.  i like television real late.  i am recognized for being neat.  i am wildly optimistic.,believe - can - restaurant,can
1858,0,do you believe you can do anything?,,,
1858,1,"i can do anything, its just a matter of time.", i haven't loved.  i like television real late.  i am recognized for being neat.  i am wildly optimistic.,believe - can - restaurant,restaurant
1858,0,you can always make a video on youtube and see if you can go to a restaurant.,,,
1859,1,i am great ! i just got home from my job as a life guard !, i love making people happy no matter where i'm.  my job involves saving lives.  when i am cleaning myself i turn on pop music.  i like to be outside.,life - go - travel,go
1859,0,are you going on a vacation?,,,
1859,1,"i don't have a vacation planned, but have many more years still, i still have lots of life to live.", i love making people happy no matter where i'm.  my job involves saving lives.  when i am cleaning myself i turn on pop music.  i like to be outside.,life - go - travel,travel
1859,0,why don't you take a trip to a new city?,,,
1860,1,"sorry . i read the books , but i've not watched the show yet .", i fractured my bone.  my husband died.  i happen to love being around others.  i'm the youngest.  i've a step mom.,show - business - travel,business
1860,0,"thats ok, i can try and find a good book for you.",,,
1860,1,i am not really into business novels., i fractured my bone.  my husband died.  i happen to love being around others.  i'm the youngest.  i've a step mom.,show - business - travel,travel
1860,0,i have thought about it.,,,
1861,1,i am okay but i'll be better once i get another drink, i am a loner.  i have a hard time forgiving myself.  i like to party and not study.  i seem to never stop getting drunk.,well - bucket - travel,bucket
1861,0,"i like buckets of water and can hold a bucket for a long time, this shows that you have a strong constitution.",,,
1861,1,i like the idea of making buckets., i am a loner.  i have a hard time forgiving myself.  i like to party and not study.  i seem to never stop getting drunk.,well - bucket - travel,travel
1861,0,i love reading and writing.,,,
1862,1,"hi ! i'm in college , so mostly i study .", i work at a juice business.  i attend an area institute of higher learning.  i like the rolling stones.  i'm trying to eat less meat.,study - minute - restaurant,minute
1862,0,does it feel good to study. how many minutes will your class cover?,,,
1862,1,"it feels good, but it's actually hard to study that much.", i work at a juice business.  i attend an area institute of higher learning.  i like the rolling stones.  i'm trying to eat less meat.,study - minute - restaurant,restaurant
1862,0,you should have dinner after your class. would you like to have dinner?,,,
1863,1,i just been working in a bank as a teller, i need to educate myself more.  i handle cash.  i enjoy a good hike.  i love phones made by apple they are worth the money.  i do not travel.,teller - plan - travel,plan
1863,0,do you know what happens when someone withdraws too much money?,,,
1863,1,he will get charged., i need to educate myself more.  i handle cash.  i enjoy a good hike.  i love phones made by apple they are worth the money.  i do not travel.,teller - plan - travel,travel
1863,0,well that is good.,,,
1864,1,"hi , me too . needed a break from college work this week . lol", i like fast cars.  i am continuing my education.  my partner attends the same school as i do.  i enjoy spending time with my family.,work - handle - car,handle
1864,0,I am a full time student. I think you should work more on a high end handle.,,,
1864,1,"you should get one with a good grip, and also it is important to have it sharpened.", i like fast cars.  i am continuing my education.  my partner attends the same school as i do.  i enjoy spending time with my family.,work - handle - car,car
1864,0,me too i like reading books and also i am learning a new language.,,,
1865,1,i'm doing good just got home, i love a good competition.  i need caffeine to exist.  i prefer the summer.  i prefer to do what i want to do.  i know how i feel about a person pretty quickly.,home - shop - shopping,shop
1865,0,you should go shopping.,,,
1865,1,"i can help you, im a shopaholic.", i love a good competition.  i need caffeine to exist.  i prefer the summer.  i prefer to do what i want to do.  i know how i feel about a person pretty quickly.,home - shop - shopping,shopping
1865,0,"yes you should go shopping, i want to talk to you about some great deals.",,,
1866,1,i am kevin ., i start with a k.  i like to stay fit and grow my brain.  i aspire to be a professional musician.  i like to educate myself.  i am studying chemistry.,summer - bbq - restaurant,bbq
1866,0,do you like bbq?,,,
1866,1,"i love bbq, i cook a lot of different types of food.", i start with a k.  i like to stay fit and grow my brain.  i aspire to be a professional musician.  i like to educate myself.  i am studying chemistry.,summer - bbq - restaurant,restaurant
1866,0,"wow, do you even cook when you go to restaurants?",,,
1867,1,i'm fine ., i can move my body to music.  i can not spell to save my life.  i hate western bands.  i donate my time to rescues.,fine - driving - travel,driving
1867,0,how do you enjoy spending time in a car.,,,
1867,1,i like to drive because it gives me a chance to see the city., i can move my body to music.  i can not spell to save my life.  i hate western bands.  i donate my time to rescues.,fine - driving - travel,travel
1867,0,did you ever do a drive to european cities?,,,
1868,1,i am obsessed with horse racing ., i dream about raising thoroughbreds.  i special in handicapped equestrian sports.  i want to have a business that i started.  i don't have romantic relationships.  i like horse racing.,racing - horse - clothes,horse
1868,0,"what kind of horse are you, priya?",,,
1868,1,my special horse is a thoroughbred., i dream about raising thoroughbreds.  i special in handicapped equestrian sports.  i want to have a business that i started.  i don't have romantic relationships.  i like horse racing.,racing - horse - clothes,clothes
1868,0,you should buy a better set of clothes for your horse.,,,
1869,1,i go for walk and love to bake too, i am mexican.  i try to keep active.  i own two felines.  i cook a lot.  i love cooking but i teach others for a living.,walk - go - restaurant,go
1869,0,you should go for a walk and bake some cookies for your family.,,,
1869,1,"i love going for walks, especially by myself.", i am mexican.  i try to keep active.  i own two felines.  i cook a lot.  i love cooking but i teach others for a living.,walk - go - restaurant,restaurant
1869,0,"i like eating at restaurants, i just love eating good food.",,,
1870,1,i am sam . my dog has introduced me to all my wives, i'm too little to grab it.  i do not like certain vegetables.  i love trying new things.  my puppy picked my two soulmates.  i do not like well done beef.,introduce - new - car,new
1870,0,you should introduce yourself to the new arrivals sam. they will be happy to meet all your wives.,,,
1870,1,i like the smell of the new arrivals., i'm too little to grab it.  i do not like certain vegetables.  i love trying new things.  my puppy picked my two soulmates.  i do not like well done beef.,introduce - new - car,car
1870,0,"there's a new arrival named car, he has a new car.",,,
1871,1,i am just wrapping up a leg of my trip ., i enjoy going to other places.  i drive for a living.  my age is forty three and i'm a female.  i have alot of arm art.,leg - legwork - travel,legwork
1871,0,"ok, lets start with leg 1 of your trip!",,,
1871,1,leg works have their own unique charm., i enjoy going to other places.  i drive for a living.  my age is forty three and i'm a female.  i have alot of arm art.,leg - legwork - travel,travel
1871,0,let me get my laptop and show you the leg 1 trip map.,,,
1872,1,"yes , i would love to . i'm in college .", i like to do other things but add.  i am studying art.  i enjoy moving to music.  i am willing to pay for quality.  my pet is part of my family.,love - around - travel,around
1872,0,are you close to anyone?,,,
1872,1,"i am not close to anyone yet, i am busy studying.", i like to do other things but add.  i am studying art.  i enjoy moving to music.  i am willing to pay for quality.  my pet is part of my family.,love - around - travel,travel
1872,0,why would you like to go around?,,,
1873,1,good ! i hope the lord is seeing you well tonight !, dad won't let me buy apple products since he worked for their competitor.  i am religious.  i am a sports fan.  i like modern rock.,see - buy - shopping,buy
1873,0,wow! awesome! do you have any favorite places to buy?,,,
1873,1,i just bought me a phone from samsung last time i was out., dad won't let me buy apple products since he worked for their competitor.  i am religious.  i am a sports fan.  i like modern rock.,see - buy - shopping,shopping
1873,0,you really should buy new furniture for your house.,,,
1874,1,"jefferson here , i love being free which is why i fish", catching walleye is a favorite sport of mine.  my mother is in law.  i'm a parent.  i'm currently attend indiana university.  technology and programming will train me for my future career.,fish - compound - laptop,compound
1874,0,fish is a great protein. so you should eat more fish. what kind of compound do you use to catch fish?,,,
1874,1,i am a compound angler., catching walleye is a favorite sport of mine.  my mother is in law.  i'm a parent.  i'm currently attend indiana university.  technology and programming will train me for my future career.,fish - compound - laptop,laptop
1874,0,what do you think you will do in the future?,,,
1875,1,"hi . well , sort of . i am in a band . been playing with them for two years .", i play air guitar.  my most preferred musical group is the command form of what frogs do.  i've had the same employment for 24 months.  my dad worked in an auto shop.,year - develop - camera,develop
1875,0,how about joining a band and making your own music.,,,
1875,1,"well, you should try to make your own music.", i play air guitar.  my most preferred musical group is the command form of what frogs do.  i've had the same employment for 24 months.  my dad worked in an auto shop.,year - develop - camera,camera
1875,0,there are plenty of low cost digital cameras that can do better than your phone camera.,,,
1876,1,"hey there , how are you this evening", i like the pigskin.  i like to give back.  i am curious about the world.  i used to be in the army and i did some fighting.,evening - light - travel,light
1876,0,did you know that your evening is a reflection of your life?,,,
1876,1,i like to reflect on my life., i like the pigskin.  i like to give back.  i am curious about the world.  i used to be in the army and i did some fighting.,evening - light - travel,travel
1876,0,i enjoy making videos. its a hobby.,,,
1877,1,i am doing great . just relaxing with a good book ., i was almost killed in car accidents.  i am a thrill seeker.  i do not like to watch tv.  i'm very sensitive.,great - ease - travel,ease
1877,0,"you should ease up, you're working too hard.",,,
1877,1,"i am not even working much, i am just at home.", i was almost killed in car accidents.  i am a thrill seeker.  i do not like to watch tv.  i'm very sensitive.,great - ease - travel,travel
1877,0,do you need help with traveling.,,,
1878,1,"hey , i'm just here practicing my lines for young frankenstein ."," i watch too much television.  i like to mimic crows cawing.  my passion is equality for all ,.  i can't see very well.",line - epipole - camera,epipole
1878,0,can you explain your line?,,,
1878,1,yes it has to do with the eye. i am trying to teach people how to see better by using an epipole.," i watch too much television.  i like to mimic crows cawing.  my passion is equality for all ,.  i can't see very well.",line - epipole - camera,camera
1878,0,what kind of camera are you using?,,,
1879,1,"great , taking a break from trying to design a dress to wear to a wedding", when i was little i enjoyed clothes.  fashion is one of my favorite hobbies.  i went to new york city to become a famous designer.  i'm really in to fashion.,try - dress - clothes,dress
1879,0,have you ever tried on a dress?,,,
1879,1,"no, not yet.", when i was little i enjoyed clothes.  fashion is one of my favorite hobbies.  i went to new york city to become a famous designer.  i'm really in to fashion.,try - dress - clothes,clothes
1879,0,"so far you have been working on designing a dress, why don't you try on some clothes?",,,
1880,1,greetings ! i am well ., i've an average size family.  i reside on a zoo in a awesome state.  i'm a rock star on the strings.  i'm a male.  i have been in the country all my life.,greeting - like - car,like
1880,0,are you liking the state?,,,
1880,1,i am liking it a lot., i've an average size family.  i reside on a zoo in a awesome state.  i'm a rock star on the strings.  i'm a male.  i have been in the country all my life.,greeting - like - car,car
1880,0,my friend has a new car.,,,
1881,1,hello ! ! i enjoy playing alot of sports in my free time ., i'm in great shape.  i have strong social skills and love to chat with my many companions.  i am not very good at love.  i need to study harder and get better grades.  i don't focus well.,sport - gate - camera,gate
1881,0,why not come in and talk with me after your game?,,,
1881,1,i'm in the gate of my dorm., i'm in great shape.  i have strong social skills and love to chat with my many companions.  i am not very good at love.  i need to study harder and get better grades.  i don't focus well.,sport - gate - camera,camera
1881,0,"i heard you have a camera. what kind do you like, is an entry cam?",,,
1882,1,haha . i love watching shows on netflix, i desire to be more in life.  i enjoy streaming tv online.  my goal is to be able to defend myself.  some day i will live on the strip.  i love my siblings.,see - buy - shopping,buy
1882,0,have you bought anything lately?,,,
1882,1,i bought a laptop for $300 a few days ago., i desire to be more in life.  i enjoy streaming tv online.  my goal is to be able to defend myself.  some day i will live on the strip.  i love my siblings.,see - buy - shopping,shopping
1882,0,do you like shopping online?,,,
1883,1,the better to manipulate you my dear ., i like bright colors.  i like activated on the river.  my father was a police officer.  in my down hours i give my minutes to old folks in collectives.  friends always ask me to reach things in high places.,well - bucket - travel,bucket
1883,0,i do not like the bucket.,,,
1883,1,"i do not like buckets, but i like the concept.", i like bright colors.  i like activated on the river.  my father was a police officer.  in my down hours i give my minutes to old folks in collectives.  friends always ask me to reach things in high places.,well - bucket - travel,travel
1883,0,so you have to climb up the bucket?,,,
1884,1,i'm fine just playing my electric violin, i play guitar in my spare time.  i have a lot of money.  i am a musician and a brain.  i like modern rock.  i've a green thumb.,violin - cheque - shopping,cheque
1884,0,you should go shopping with your cheque.,,,
1884,1,i never had to pay with cheque before., i play guitar in my spare time.  i have a lot of money.  i am a musician and a brain.  i like modern rock.  i've a green thumb.,violin - cheque - shopping,shopping
1884,0,you have the money. why don't you go shopping?,,,
1885,1,"yes , i made a really nice roast beef sandwich .", it is known that i am a good chef.  i really pound out notes on the keyboard.  i have a night job in the service industry.  i hit the water.  i am from louisiana.,roast - oven - restaurant,oven
1885,0,you have a roast oven?,,,
1885,1,"ive been to a restaurant before, they used to have an oven there during dinner.", it is known that i am a good chef.  i really pound out notes on the keyboard.  i have a night job in the service industry.  i hit the water.  i am from louisiana.,roast - oven - restaurant,restaurant
1885,0,do you have any friends who work in restaurants.,,,
1886,1,"i am okay , i work from home on the internet , but my dog has been acting crazy"," i have bad luck with pets.  i have a relaxing career.  i enjoy eating meat from cows.  i like to listen to music.  i am close to my boyfriend ,.",home - shop - shopping,shop
1886,0,"i dont think you should shop for more furniture then, you have enough.",,,
